id,Time_spent_Alone,Social_event_attendance,Going_outside,Friends_circle_size,Post_frequency,Stage_fear_No,Stage_fear_Yes,Drained_after_socializing_No,Drained_after_socializing_Yes,Personality
8338,-0.24069026646284564,-0.647481766992276,-0.7665916108103452,1.3495631126526875,0.553256082927826,1.0,0.0,1.0,0.0,0
8340,-0.24069026646284564,-0.647481766992276,0.8251756446505486,1.3495631126526875,-0.5538718180119352,1.0,0.0,1.0,0.0,0
8341,-1.0010043650490912,-0.2624241749836202,0.8251756446505486,-0.1235155784076859,1.6603839838675871,1.0,0.0,1.0,0.0,0
8342,2.4204090785890138,-2.1877121350268993,-0.7665916108103452,-0.8600549239378725,-0.9229144516585223,0.0,1.0,0.0,1.0,1
8346,-0.6208473157559684,0.5076910090336915,0.8251756446505486,0.36751065194577187,0.18421344928123892,1.0,0.0,1.0,0.0,0
8347,-0.24069026646284564,1.6628637850596588,-0.23600252565671395,0.6130237671225007,0.9222987165744131,1.0,0.0,1.0,0.0,0
8350,-1.0010043650490912,0.12263341702503563,0.8251756446505486,-0.3690286935844148,0.18421344928123892,1.0,0.0,1.0,0.0,1
8352,0.13946678283027714,1.6628637850596588,0.8251756446505486,0.12199753676904299,-0.18482918436534815,1.0,0.0,1.0,0.0,0
8354,-0.24069026646284564,1.2778061930510032,-0.23600252565671395,0.8585368822992296,-0.9229144516585223,1.0,0.0,1.0,0.0,0
8356,-0.6208473157559684,0.8927486010423473,-0.7665916108103452,-0.6145418087611437,-0.9229144516585223,1.0,0.0,1.0,0.0,0
8357,-0.6208473157559684,-0.2624241749836202,0.2945865594969173,-0.6145418087611437,1.291341350221,1.0,0.0,1.0,0.0,0
8358,-0.6208473157559684,0.5076910090336915,0.2945865594969173,1.5950762278294164,-0.9229144516585223,1.0,0.0,1.0,0.0,0
8361,0.5196238321233999,0.5076910090336915,0.8251756446505486,0.36751065194577187,0.553256082927826,1.0,0.0,1.0,0.0,0
8362,-1.0010043650490912,1.2778061930510032,-0.23600252565671395,0.8585368822992296,-0.5538718180119352,1.0,0.0,1.0,0.0,0
8365,-1.0010043650490912,0.5076910090336915,-0.7665916108103452,-0.8600549239378725,-0.5538718180119352,1.0,0.0,1.0,0.0,0
8368,0.13946678283027714,1.2778061930510032,0.8251756446505486,-1.3510811542913304,-0.5538718180119352,1.0,0.0,1.0,0.0,0
8369,1.2799379307096455,-2.1877121350268993,-2.358358866271239,-1.1055680391146014,-0.9229144516585223,0.0,1.0,0.0,1.0,1
8371,-1.0010043650490912,-0.647481766992276,0.2945865594969173,0.8585368822992296,0.18421344928123892,1.0,0.0,1.0,0.0,0
8373,2.4204090785890138,-1.8026545430182435,-1.8277697811176077,-1.8421073846447882,-1.6609997189516963,0.0,1.0,0.0,1.0,1
8375,0.13946678283027714,-0.647481766992276,0.2945865594969173,0.12199753676904299,0.18421344928123892,1.0,0.0,1.0,0.0,0
8376,0.13946678283027714,0.5076910090336915,-0.23600252565671395,0.12199753676904299,-0.9229144516585223,1.0,0.0,1.0,0.0,0
8377,0.13946678283027714,-0.2624241749836202,-0.7665916108103452,0.12199753676904299,0.9222987165744131,1.0,0.0,1.0,0.0,1
8379,-0.24069026646284564,0.12263341702503563,0.8251756446505486,-0.1235155784076859,0.553256082927826,1.0,0.0,1.0,0.0,0
8381,1.2799379307096455,-1.0325393590009317,-1.2971806959639764,-1.1055680391146014,-2.0300423525982834,0.0,1.0,0.0,1.0,1
8383,-0.6208473157559684,0.12263341702503563,-0.7665916108103452,-0.1235155784076859,0.9222987165744131,1.0,0.0,1.0,0.0,0
8384,-0.24069026646284564,0.12263341702503563,-0.7665916108103452,1.5950762278294164,1.6603839838675871,1.0,0.0,1.0,0.0,0
8385,-1.0010043650490912,-0.2624241749836202,0.8251756446505486,0.8585368822992296,1.291341350221,1.0,0.0,1.0,0.0,0
8387,-1.0010043650490912,-0.647481766992276,0.2945865594969173,0.36751065194577187,0.9222987165744131,1.0,0.0,1.0,0.0,0
8389,0.13946678283027714,0.8927486010423473,1.35576472980418,-0.6145418087611437,0.9222987165744131,1.0,0.0,1.0,0.0,0
8391,-0.6208473157559684,0.8927486010423473,1.35576472980418,0.12199753676904299,-0.18482918436534815,1.0,0.0,1.0,0.0,0
8392,-0.24069026646284564,0.8927486010423473,-1.2971806959639764,0.6130237671225007,-0.5538718180119352,1.0,0.0,1.0,0.0,0
8393,-0.6208473157559684,1.2778061930510032,-0.7665916108103452,1.3495631126526875,-0.9229144516585223,1.0,0.0,1.0,0.0,0
8395,0.8997808814165227,-2.1877121350268993,-0.7665916108103452,-1.3510811542913304,-2.0300423525982834,0.0,1.0,0.0,1.0,1
8398,0.13946678283027714,-0.647481766992276,0.8251756446505486,-1.1055680391146014,0.18421344928123892,1.0,0.0,1.0,0.0,0
8399,-1.0010043650490912,-0.647481766992276,0.8251756446505486,-1.3510811542913304,0.553256082927826,1.0,0.0,1.0,0.0,0
8400,-0.24069026646284564,-0.647481766992276,0.2945865594969173,1.3495631126526875,-0.9229144516585223,1.0,0.0,1.0,0.0,0
8403,0.13946678283027714,-0.2624241749836202,-0.23600252565671395,0.6130237671225007,1.6603839838675871,1.0,0.0,1.0,0.0,0
8405,-0.24069026646284564,1.2778061930510032,-0.7665916108103452,0.12199753676904299,0.18421344928123892,1.0,0.0,1.0,0.0,0
8406,-1.0010043650490912,-0.647481766992276,-0.7665916108103452,0.6130237671225007,-0.5538718180119352,1.0,0.0,1.0,0.0,0
8407,-0.24069026646284564,-1.0325393590009317,-1.2971806959639764,-0.6145418087611437,0.553256082927826,1.0,0.0,1.0,0.0,0
8410,-0.24069026646284564,0.5076910090336915,0.2945865594969173,1.3495631126526875,-0.5538718180119352,1.0,0.0,1.0,0.0,0
8411,-0.24069026646284564,-0.2624241749836202,0.2945865594969173,0.36751065194577187,-0.9229144516585223,1.0,0.0,1.0,0.0,0
8414,0.13946678283027714,0.5076910090336915,1.35576472980418,-0.3690286935844148,0.18421344928123892,1.0,0.0,1.0,0.0,0
8416,0.13946678283027714,1.2778061930510032,-0.7665916108103452,0.12199753676904299,0.18421344928123892,1.0,0.0,1.0,0.0,0
8420,-1.0010043650490912,0.5076910090336915,0.8251756446505486,-0.3690286935844148,-0.5538718180119352,1.0,0.0,1.0,0.0,0
8421,-1.0010043650490912,-0.2624241749836202,1.35576472980418,0.6130237671225007,1.291341350221,1.0,0.0,1.0,0.0,0
8422,-0.6208473157559684,0.8927486010423473,-0.23600252565671395,-0.1235155784076859,-0.5538718180119352,1.0,0.0,1.0,0.0,0
8423,-0.24069026646284564,-0.2624241749836202,-0.7665916108103452,1.1040499974759586,0.18421344928123892,1.0,0.0,1.0,0.0,0
8425,-0.6208473157559684,1.2778061930510032,-0.23600252565671395,-1.1055680391146014,-0.9229144516585223,1.0,0.0,1.0,0.0,0
8427,-0.24069026646284564,-0.2624241749836202,-0.23600252565671395,0.36751065194577187,0.553256082927826,1.0,0.0,1.0,0.0,0
8428,0.13946678283027714,0.8927486010423473,0.8251756446505486,1.1040499974759586,1.6603839838675871,1.0,0.0,1.0,0.0,0
8429,-0.6208473157559684,-0.2624241749836202,0.2945865594969173,0.6130237671225007,-0.5538718180119352,1.0,0.0,1.0,0.0,0
8430,-0.24069026646284564,0.12263341702503563,0.2945865594969173,0.8585368822992296,-0.5538718180119352,1.0,0.0,1.0,0.0,0
8431,-0.24069026646284564,0.5076910090336915,-0.7665916108103452,0.36751065194577187,-0.18482918436534815,1.0,0.0,1.0,0.0,0
8433,-0.6208473157559684,0.5076910090336915,0.2945865594969173,0.12199753676904299,0.9222987165744131,1.0,0.0,1.0,0.0,0
8434,0.5196238321233999,0.5076910090336915,1.35576472980418,-0.3690286935844148,-0.9229144516585223,1.0,0.0,1.0,0.0,0
8436,-1.0010043650490912,-0.647481766992276,0.8251756446505486,1.5950762278294164,-0.9229144516585223,1.0,0.0,1.0,0.0,0
8438,0.13946678283027714,0.8927486010423473,0.8251756446505486,0.6130237671225007,-0.5538718180119352,1.0,0.0,1.0,0.0,0
8439,-0.6208473157559684,0.5076910090336915,-0.23600252565671395,1.5950762278294164,-0.9229144516585223,1.0,0.0,1.0,0.0,0
8440,2.4204090785890138,-1.4175969510095876,-1.2971806959639764,-1.1055680391146014,-2.0300423525982834,0.0,1.0,0.0,1.0,0
8442,-0.24069026646284564,-0.2624241749836202,-0.23600252565671395,0.12199753676904299,-0.18482918436534815,1.0,0.0,1.0,0.0,0
8443,-0.24069026646284564,0.12263341702503563,0.8251756446505486,-0.3690286935844148,-0.18482918436534815,1.0,0.0,1.0,0.0,0
8446,1.2799379307096455,-1.8026545430182435,-0.7665916108103452,-1.5965942694680593,-1.6609997189516963,0.0,1.0,0.0,1.0,1
8449,0.13946678283027714,1.2778061930510032,0.2945865594969173,-0.3690286935844148,1.6603839838675871,1.0,0.0,1.0,0.0,0
8450,-0.6208473157559684,-0.647481766992276,-0.23600252565671395,-0.8600549239378725,-0.9229144516585223,1.0,0.0,1.0,0.0,0
8451,0.13946678283027714,1.2778061930510032,-0.23600252565671395,1.1040499974759586,0.18421344928123892,1.0,0.0,1.0,0.0,0
8453,-0.24069026646284564,0.12263341702503563,0.8251756446505486,-0.6145418087611437,0.9222987165744131,1.0,0.0,1.0,0.0,0
8454,-0.24069026646284564,-0.2624241749836202,0.8251756446505486,1.1040499974759586,-0.18482918436534815,1.0,0.0,1.0,0.0,0
8455,-0.24069026646284564,0.8927486010423473,1.35576472980418,0.12199753676904299,0.553256082927826,1.0,0.0,1.0,0.0,0
8456,1.2799379307096455,-1.8026545430182435,-1.2971806959639764,-1.3510811542913304,-1.2919570853051094,0.0,1.0,0.0,1.0,1
8457,0.13946678283027714,0.12263341702503563,-0.7665916108103452,1.5950762278294164,-0.5538718180119352,1.0,0.0,1.0,0.0,0
8459,-0.24069026646284564,0.8927486010423473,0.8251756446505486,-0.6145418087611437,1.6603839838675871,1.0,0.0,1.0,0.0,0
8460,-0.6208473157559684,0.5076910090336915,1.35576472980418,1.3495631126526875,-0.18482918436534815,1.0,0.0,1.0,0.0,0
8461,0.13946678283027714,0.8927486010423473,1.35576472980418,1.1040499974759586,-0.9229144516585223,1.0,0.0,1.0,0.0,0
8469,-0.24069026646284564,-0.647481766992276,1.35576472980418,0.8585368822992296,0.9222987165744131,1.0,0.0,1.0,0.0,0
8472,0.13946678283027714,1.2778061930510032,-0.7665916108103452,-0.6145418087611437,0.9222987165744131,1.0,0.0,1.0,0.0,0
8474,-0.6208473157559684,0.5076910090336915,1.35576472980418,-0.6145418087611437,0.553256082927826,1.0,0.0,1.0,0.0,0
8475,-1.0010043650490912,0.5076910090336915,-0.23600252565671395,0.6130237671225007,0.9222987165744131,1.0,0.0,1.0,0.0,0
8478,-1.0010043650490912,-0.647481766992276,-0.7665916108103452,1.5950762278294164,0.18421344928123892,1.0,0.0,1.0,0.0,0
8479,0.5196238321233999,0.5076910090336915,0.8251756446505486,0.12199753676904299,0.18421344928123892,1.0,0.0,1.0,0.0,0
8481,-0.24069026646284564,1.2778061930510032,-0.7665916108103452,-0.1235155784076859,1.291341350221,1.0,0.0,1.0,0.0,0
8484,2.8005661278821368,-2.1877121350268993,-2.358358866271239,-2.087620499821517,-1.6609997189516963,0.0,1.0,0.0,1.0,1
8486,-1.0010043650490912,0.5076910090336915,0.8251756446505486,-0.8600549239378725,0.553256082927826,1.0,0.0,1.0,0.0,0
8487,0.13946678283027714,0.12263341702503563,-0.7665916108103452,1.5950762278294164,-0.9229144516585223,1.0,0.0,1.0,0.0,0
8488,0.8997808814165227,-1.4175969510095876,-0.7665916108103452,-0.8600549239378725,-1.2919570853051094,0.0,1.0,0.0,1.0,1
8489,-0.6208473157559684,-1.4175969510095876,-2.358358866271239,-1.3510811542913304,-1.6609997189516963,0.0,1.0,0.0,1.0,1
8490,-0.6208473157559684,0.5076910090336915,1.35576472980418,-0.1235155784076859,-0.5538718180119352,1.0,0.0,1.0,0.0,0
8493,-0.24069026646284564,-0.2624241749836202,0.8251756446505486,0.6130237671225007,0.9222987165744131,1.0,0.0,1.0,0.0,0
8496,-1.0010043650490912,0.12263341702503563,0.2945865594969173,-1.1055680391146014,-0.18482918436534815,1.0,0.0,1.0,0.0,0
8498,0.5196238321233999,-0.2624241749836202,1.35576472980418,1.1040499974759586,1.291341350221,1.0,0.0,1.0,0.0,0
8499,2.8005661278821368,-1.0325393590009317,-0.7665916108103452,-1.1055680391146014,-1.6609997189516963,0.0,1.0,0.0,1.0,1
8500,-0.6208473157559684,-0.647481766992276,0.8251756446505486,-0.3690286935844148,0.553256082927826,1.0,0.0,1.0,0.0,0
8503,0.8997808814165227,-1.4175969510095876,-0.7665916108103452,-1.1055680391146014,-0.9229144516585223,0.0,1.0,0.0,1.0,1
8505,-0.6208473157559684,-0.2624241749836202,-0.7665916108103452,1.5950762278294164,0.9222987165744131,1.0,0.0,1.0,0.0,0
8507,0.13946678283027714,1.2778061930510032,0.2945865594969173,-1.1055680391146014,-0.9229144516585223,1.0,0.0,1.0,0.0,0
8509,1.2799379307096455,-0.2624241749836202,0.2945865594969173,1.3495631126526875,1.6603839838675871,1.0,0.0,1.0,0.0,0
8510,0.13946678283027714,-0.2624241749836202,0.8251756446505486,0.6130237671225007,0.9222987165744131,1.0,0.0,1.0,0.0,0
8512,-0.6208473157559684,-1.0325393590009317,-0.23600252565671395,-0.8600549239378725,0.18421344928123892,1.0,0.0,1.0,0.0,0
8513,-1.0010043650490912,-1.0325393590009317,0.2945865594969173,-0.8600549239378725,1.291341350221,1.0,0.0,1.0,0.0,0
8514,0.5196238321233999,-1.8026545430182435,0.2945865594969173,-1.8421073846447882,-1.2919570853051094,0.0,1.0,0.0,1.0,1
8516,0.13946678283027714,0.8927486010423473,0.2945865594969173,0.6130237671225007,0.9222987165744131,1.0,0.0,1.0,0.0,0
8519,-0.24069026646284564,-1.0325393590009317,0.2945865594969173,1.3495631126526875,1.291341350221,1.0,0.0,1.0,0.0,0
8522,-0.24069026646284564,-0.647481766992276,-0.23600252565671395,0.12199753676904299,-0.5538718180119352,1.0,0.0,1.0,0.0,0
8526,-0.6208473157559684,-0.647481766992276,1.35576472980418,-0.3690286935844148,-0.18482918436534815,1.0,0.0,1.0,0.0,0
8527,-0.24069026646284564,0.12263341702503563,1.35576472980418,1.1040499974759586,-0.5538718180119352,1.0,0.0,1.0,0.0,0
8528,-0.6208473157559684,-0.2624241749836202,0.8251756446505486,0.6130237671225007,0.18421344928123892,1.0,0.0,1.0,0.0,0
8531,0.13946678283027714,0.12263341702503563,-0.23600252565671395,-0.3690286935844148,0.9222987165744131,1.0,0.0,1.0,0.0,0
8535,0.13946678283027714,1.2778061930510032,0.8251756446505486,-0.3690286935844148,-0.9229144516585223,1.0,0.0,1.0,0.0,0
8536,2.8005661278821368,-1.4175969510095876,-0.7665916108103452,-1.8421073846447882,-1.6609997189516963,0.0,1.0,0.0,1.0,1
8537,3.1807231771752593,-1.8026545430182435,-1.8277697811176077,-1.1055680391146014,-1.6609997189516963,0.0,1.0,0.0,1.0,1
8540,-0.24069026646284564,-0.2624241749836202,0.8251756446505486,-0.6145418087611437,1.291341350221,1.0,0.0,1.0,0.0,0
8542,-0.6208473157559684,0.8927486010423473,-0.7665916108103452,0.8585368822992296,-0.9229144516585223,1.0,0.0,1.0,0.0,0
8545,-0.6208473157559684,-1.0325393590009317,0.2945865594969173,-0.1235155784076859,-0.9229144516585223,1.0,0.0,1.0,0.0,0
8547,2.8005661278821368,-1.8026545430182435,-1.8277697811176077,-1.5965942694680593,-0.9229144516585223,0.0,1.0,0.0,1.0,1
8548,0.13946678283027714,0.8927486010423473,1.35576472980418,-1.1055680391146014,0.9222987165744131,1.0,0.0,1.0,0.0,0
8549,-1.0010043650490912,-1.0325393590009317,0.2945865594969173,0.6130237671225007,0.553256082927826,1.0,0.0,1.0,0.0,0
8550,-0.24069026646284564,0.12263341702503563,0.8251756446505486,0.6130237671225007,-0.5538718180119352,1.0,0.0,1.0,0.0,0
8553,-0.24069026646284564,1.2778061930510032,1.35576472980418,0.12199753676904299,-0.9229144516585223,1.0,0.0,1.0,0.0,0
8555,-1.0010043650490912,1.2778061930510032,1.35576472980418,-0.6145418087611437,-0.5538718180119352,1.0,0.0,1.0,0.0,0
8556,-1.0010043650490912,-0.2624241749836202,0.2945865594969173,-0.3690286935844148,-0.18482918436534815,1.0,0.0,1.0,0.0,0
8557,2.8005661278821368,-1.8026545430182435,-2.358358866271239,-1.1055680391146014,-1.6609997189516963,0.0,1.0,0.0,1.0,1
8559,-0.24069026646284564,0.8927486010423473,1.35576472980418,-1.1055680391146014,0.18421344928123892,1.0,0.0,1.0,0.0,0
8560,-0.24069026646284564,-0.2624241749836202,-0.7665916108103452,-1.1055680391146014,0.9222987165744131,1.0,0.0,1.0,0.0,0
8565,0.5196238321233999,-1.0325393590009317,-1.2971806959639764,-1.3510811542913304,-0.9229144516585223,0.0,1.0,0.0,1.0,1
8567,-1.0010043650490912,0.5076910090336915,1.35576472980418,0.36751065194577187,-0.18482918436534815,1.0,0.0,1.0,0.0,0
8568,-0.24069026646284564,-0.647481766992276,-0.23600252565671395,-0.3690286935844148,0.18421344928123892,1.0,0.0,1.0,0.0,0
8569,0.13946678283027714,-0.647481766992276,-1.2971806959639764,0.12199753676904299,-0.9229144516585223,1.0,0.0,1.0,0.0,0
8570,2.4204090785890138,-1.8026545430182435,-1.8277697811176077,-1.3510811542913304,-1.2919570853051094,0.0,1.0,0.0,1.0,1
8571,0.13946678283027714,0.5076910090336915,-0.23600252565671395,-0.1235155784076859,1.291341350221,1.0,0.0,1.0,0.0,0
8573,-1.0010043650490912,1.2778061930510032,0.2945865594969173,-0.3690286935844148,0.9222987165744131,1.0,0.0,1.0,0.0,0
8575,0.8997808814165227,-1.4175969510095876,-0.7665916108103452,-0.8600549239378725,-2.0300423525982834,0.0,1.0,0.0,1.0,1
8576,-0.6208473157559684,1.2778061930510032,0.2945865594969173,0.12199753676904299,-0.18482918436534815,1.0,0.0,1.0,0.0,0
8577,0.13946678283027714,-1.0325393590009317,1.35576472980418,-0.6145418087611437,0.553256082927826,1.0,0.0,1.0,0.0,0
8578,-0.6208473157559684,0.8927486010423473,0.8251756446505486,-0.1235155784076859,1.6603839838675871,1.0,0.0,1.0,0.0,1
8581,-0.6208473157559684,1.2778061930510032,-0.23600252565671395,-0.3690286935844148,1.6603839838675871,1.0,0.0,1.0,0.0,0
8583,0.13946678283027714,0.8927486010423473,0.8251756446505486,1.3495631126526875,-1.2919570853051094,1.0,0.0,1.0,0.0,0
8587,-0.24069026646284564,0.8927486010423473,-0.7665916108103452,1.1040499974759586,0.553256082927826,1.0,0.0,1.0,0.0,0
8588,0.13946678283027714,-0.2624241749836202,-0.23600252565671395,-0.3690286935844148,1.291341350221,1.0,0.0,1.0,0.0,0
8593,-1.0010043650490912,-1.0325393590009317,0.2945865594969173,0.36751065194577187,-0.18482918436534815,1.0,0.0,1.0,0.0,0
8595,-0.6208473157559684,-0.2624241749836202,0.8251756446505486,-0.1235155784076859,0.9222987165744131,1.0,0.0,1.0,0.0,0
8597,-1.0010043650490912,-0.2624241749836202,0.2945865594969173,-1.1055680391146014,1.291341350221,1.0,0.0,1.0,0.0,0
8598,0.13946678283027714,0.8927486010423473,1.35576472980418,-0.3690286935844148,1.291341350221,1.0,0.0,1.0,0.0,0
8600,-1.0010043650490912,-0.647481766992276,-0.23600252565671395,1.5950762278294164,0.18421344928123892,1.0,0.0,1.0,0.0,0
8601,2.0402520292958912,-1.8026545430182435,-1.2971806959639764,-1.8421073846447882,-0.5538718180119352,0.0,1.0,0.0,1.0,1
8603,0.5196238321233999,-1.0325393590009317,-1.8277697811176077,-0.8600549239378725,-1.6609997189516963,0.0,1.0,0.0,1.0,1
8604,-0.6208473157559684,0.12263341702503563,-0.23600252565671395,0.12199753676904299,0.553256082927826,1.0,0.0,1.0,0.0,0
8607,-1.0010043650490912,1.2778061930510032,-0.23600252565671395,0.6130237671225007,0.9222987165744131,1.0,0.0,1.0,0.0,0
8608,0.8997808814165227,0.5076910090336915,-0.7665916108103452,0.36751065194577187,-0.18482918436534815,1.0,0.0,1.0,0.0,1
8609,0.13946678283027714,0.12263341702503563,0.2945865594969173,-0.8600549239378725,1.291341350221,1.0,0.0,1.0,0.0,0
8610,0.5196238321233999,-1.0325393590009317,-1.8277697811176077,-1.8421073846447882,-1.2919570853051094,0.0,1.0,0.0,1.0,1
8611,-0.24069026646284564,0.8927486010423473,1.35576472980418,-0.3690286935844148,0.553256082927826,1.0,0.0,1.0,0.0,0
8613,-0.24069026646284564,0.12263341702503563,0.8251756446505486,1.5950762278294164,0.553256082927826,1.0,0.0,1.0,0.0,0
8614,-1.0010043650490912,1.2778061930510032,1.35576472980418,0.36751065194577187,0.553256082927826,1.0,0.0,1.0,0.0,0
8615,-0.6208473157559684,0.8927486010423473,0.2945865594969173,0.8585368822992296,0.553256082927826,1.0,0.0,1.0,0.0,0
8618,0.5196238321233999,0.12263341702503563,1.35576472980418,0.36751065194577187,-0.18482918436534815,1.0,0.0,1.0,0.0,0
8619,1.6600949800027684,-1.4175969510095876,-1.8277697811176077,-0.8600549239378725,-2.0300423525982834,0.0,1.0,0.0,1.0,1
8620,-0.6208473157559684,0.5076910090336915,0.2945865594969173,1.1040499974759586,0.18421344928123892,1.0,0.0,1.0,0.0,0
8622,-1.0010043650490912,1.2778061930510032,0.8251756446505486,-0.3690286935844148,0.553256082927826,1.0,0.0,1.0,0.0,0
8624,-1.0010043650490912,1.2778061930510032,-0.7665916108103452,0.36751065194577187,-0.5538718180119352,1.0,0.0,1.0,0.0,0
8625,0.13946678283027714,-0.647481766992276,-0.23600252565671395,-1.1055680391146014,0.9222987165744131,1.0,0.0,1.0,0.0,0
8628,-0.6208473157559684,1.6628637850596588,-0.23600252565671395,-0.1235155784076859,0.18421344928123892,1.0,0.0,1.0,0.0,0
8629,-0.24069026646284564,0.8927486010423473,-0.23600252565671395,0.8585368822992296,0.553256082927826,1.0,0.0,1.0,0.0,0
8630,0.5196238321233999,-0.2624241749836202,-0.7665916108103452,0.8585368822992296,0.9222987165744131,1.0,0.0,1.0,0.0,0
8632,0.13946678283027714,-1.0325393590009317,-0.7665916108103452,-0.8600549239378725,0.9222987165744131,1.0,0.0,1.0,0.0,0
8634,0.13946678283027714,-0.647481766992276,1.35576472980418,0.8585368822992296,-0.9229144516585223,1.0,0.0,1.0,0.0,0
8637,2.0402520292958912,-1.4175969510095876,-2.358358866271239,-1.1055680391146014,-1.6609997189516963,0.0,1.0,0.0,1.0,1
8638,0.5196238321233999,1.2778061930510032,0.2945865594969173,0.36751065194577187,0.9222987165744131,1.0,0.0,1.0,0.0,0
8640,3.1807231771752593,-2.1877121350268993,-1.2971806959639764,-1.3510811542913304,-0.9229144516585223,0.0,1.0,0.0,1.0,1
8643,-0.6208473157559684,0.5076910090336915,-0.7665916108103452,-1.1055680391146014,0.18421344928123892,1.0,0.0,1.0,0.0,0
